"stopPK","sourceStopID","stopName","stopLat","stopLon"
1361,B05850P,Velodrome 1,-6.193624,106.88875
1362,B06696P,Jln. Hidup Baru,-6.1398,106.8352
1363,B02650P,Ps. Muara Karang,-6.116367,106.77824
1364,B02494P,Multivision Tower,-6.212282,106.83292
1365,B02835P,Pintu Air Gempol 1,-6.183327,106.95957
1366,B00974P,Jln. Cek Do Abdul Rahman,-6.29084,106.86563
1367,B01945P,Kel. Senen,-6.172453,106.84292
1368,B03139P,RS Haji Jakarta,-6.290313,106.88948
1369,P00057,Flyover Jatinegara,-6.215175,106.87356
1370,B05846P,UNKRIS,-6.263734,106.91095
1371,B01843P,Kav Agraria Duren Sawit,-6.247691,106.91204
1372,B01650P,Jln. Tanah Abang II,-6.175527,106.82046
1373,B00705P,Grha Muncul Mekar,-6.209652,106.77093
1374,B03553P,Sbr. Gg. Pos Komodor,-6.265515,106.88332
1375,B06039P,STIP 2,-6.104694,106.95903
1376,B00719P,Gunawarman 2,-6.234276,106.80756
1377,B02752P,Permata Hijau RS Medika 1,-6.218855,106.77808
1378,B05261P,SMAN 113,-6.293268,106.90306
1379,B04240P,Sbr. Premier Terrace,-6.329219,106.87629
1380,B02912P,Polsek Pasar Rebo,-6.336745,106.8681
1381,B02191P,Mall Kelapa Gading,-6.156338,106.90815
1382,B05455P,St. Kebayoran 2,-6.235723,106.78285
1383,B05903P,WTC Matahari 2,-6.266719,106.65469
1384,B04039P,Sbr. Masjid Annur Tanah Abang,-6.189941,106.80648
1385,B00298P,Dapsus 4,-6.301649,106.79472
1386,B02979P,Pospol Taman Aries,-6.195419,106.7442
1387,B05644P,Taman Rasuna Tower 17,-6.217105,106.83598
1388,B00554P,Gg. Sawo 1,-6.20176,106.93513
1389,B04851P,Simpang Jln. 26 Utara,-6.238115,106.92227
1390,B04584P,Sbr. Waduk Pluit,-6.113824,106.79461
1391,B05015P,Simpang Meruya Selatan Saaba,-6.214625,106.73768
1392,B05449P,St. Jayakarta 1,-6.14097,106.82305
1393,B01962P,Kemenkes 1,-6.230706,106.83284
1394,B00938P,Jln. Bina Harapan,-6.254258,106.84271
1395,B02445P,Midi Utama Condet Raya,-6.275675,106.85596
1396,B03773P,Sbr. Jln. Malaka HB,-6.142374,106.95639
1397,B04475P,Sbr. SMPN 190,-6.108313,106.70297
1398,B06533P,Jln. Bujana Tirta Raya 2,-6.205537,106.87659
1399,B05576P,Taman Bambu 2,-6.302619,106.91542
1400,B04401P,Sbr. Sekolah Yanindo Jakarta,-6.119485,106.86672
1401,B06656P,Pesakih 1,-6.154564,106.71537
1402,B05437P,St. Duren Kalibata 1,-6.255579,106.85422
1403,B01676P,Jln. Teluk Mandar 1,-6.238715,106.90988
1404,B04192P,Sbr. Perum Qoriyah Toyibah,-6.19777,106.75877
1405,P00155,Pasar Kebayoran Lama,-6.238413,106.78323
1406,B00194P,BTC 2,-6.258258,107.0206
1407,B06616P,Sbr. SPBU Tugu Selatan,-6.13436,106.91575
1408,B05380P,SMPN 263,-6.29461,106.87865
1409,B05587P,Taman Elok 1,-6.195743,106.93526
1410,B00472P,Gg. H. Mesir,-6.337868,106.81624
1411,B00300P,Darul Aitam Pondok Pinang,-6.274498,106.77381
1412,B03776P,Sbr. Jln. Mangga Dua Dalam,-6.140896,106.82525
1413,B04416P,Sbr. SMA Angkasa 1,-6.249778,106.8827
1414,B00661P,GOR Pondok Bambu,-6.223465,106.904
1415,B03477P,Sbr. Cipinang Jagal,-6.21091,106.89553
1416,B02794P,Perum Rorotan Mas,-6.157328,106.95909
1417,B04142P,Sbr. Ps. Gardu,-6.289881,106.89302
1418,B02139P,Limo,-6.225483,106.78881
1419,B02213P,Mangga Dua Square,-6.135311,106.83102
1420,B02735P,Pengayoman,-6.175358,106.64801
1421,B03289P,Rusun Pondok Bambu,-6.241583,106.91085
1422,B05536P,STMT Trisakti 2,-6.231981,106.8777
1423,P00118,Kramat Sentiong,-6.18798,106.84595
1424,B04342P,Sbr. SDN Jagakarsa 05,-6.337,106.81848
1425,B03893P,Sbr. Kebantenan IX,-6.108601,106.93245
1426,B02789P,Perum Mutiara Indah Rorotan,-6.156135,106.96231
1427,B05521P,STIAMI 2,-6.377369,106.83281
1428,B05849P,Utan Panjang,-6.169541,106.85209
1429,B01335P,Jln. Madrasah II Sukabumi Selatan,-6.209608,106.78336
1430,B06163P,Pure Dalam,-6.108391,106.92016
1431,B05315P,SMKN 38,-6.181971,106.8174
1432,P00075,Grogol 2 Arah Utara,-6.167253,106.78781
1433,B00594P,Gedung ATC,-6.18872,106.80832
1434,B00285P,Cut Meutia,-6.187542,106.83294
1435,B03101P,Romantis PIK Penggilingan,-6.205114,106.92803
1436,B04798P,Simpang Dharmawangsa VIII,-6.253614,106.80792
1437,B00865P,Jln. Ar Ridho,-6.308148,106.86935
1438,B03406P,SDN Penjaringan,-6.12527,106.80272
1439,B05874P,Warga,-6.273295,106.84656
1440,B05344P,SMPN 127,-6.198939,106.7783
1441,B00829P,Jakarta Islamic Centre 2,-6.122114,106.91694
1442,B02238P,Masjid Al Fida Komodor Halim,-6.262732,106.88514
1443,P00040,Cikoko Stasiun Cawang Arah Timur,-6.243028,106.85814
1444,B00636P,Gereja Santa Anna 1,-6.233953,106.90998
1445,B03097P,Rest Area TMII,-6.29467,106.8812
1446,B01052P,Jln. Duri Tss Raya,-6.156296,106.80807
1447,B05350P,SMPN 14,-6.214718,106.86485
1448,B02013P,Komdak 2,-6.221715,106.81426
1449,B03754P,Sbr. Jln. KH Syahdan,-6.200674,106.78256
1450,B00894P,Jln. Bandengan Utara 1,-6.13609,106.80391
1451,B04489P,Sbr. SMPN 252,-6.239289,106.94229
1452,B01753P,Jembatan Merah 1,-6.221164,106.84618
1453,B03219P,RSUD Tj. Priok 2,-6.115831,106.88872
1454,B05620P,Taman Maramba,-6.17623,106.90716
1455,B05423P,Viva Futsal,-6.218724,106.81944
1456,B05839P,Univ. Tarumanegara,-6.169759,106.78866
1457,B04933P,Simpang Kembangan Selatan,-6.184495,106.72967
1458,P00267,Utan Kayu Rawamangun,-6.197515,106.87404
1459,B02306P,Masjid Jami Al Badariah Kemayoran,-6.153055,106.85922
1460,B03652P,Sbr. Jln. Beo,-6.256595,106.75966
1461,B04606P,Sbr. Jln. Otista III Komplek III,-6.231873,106.87504
1462,B02513P,Mushola Almujtahida Rorotan,-6.14607,106.95648
1463,B05960P,Sbr. Jln. Samudera 1,-6.11637,106.87055
1464,B03739P,Sbr. Jln. Kampung Bali XXXIII,-6.187046,106.82189
1465,B06570P,Jln. Pangeran Jayakarta,-6.142671,106.82952
1466,B01564P,Jln. Satria,-6.190189,106.96755
1467,,Jln. Pinang 1,-6.11447,106.90319
1468,B03711P,Sbr. Jln. H. Jian 2B Cipete,-6.264625,106.8043
1469,B03512P,Sbr. Gg. Borobudur Ragunan,-6.3068,106.81684
1470,P00205,RS Harapan Kita Arah Selatan,-6.185221,106.79709
1471,B06661P,Kasi Dikdas 2,-6.222079,106.92336
1472,B04825P,Simpang H. Ali Raya Tengah,-6.292558,106.85951
1473,B06075P,SDN Sunter Agung 09,-6.127638,106.85898
1474,B05752P,TK Dinamika,-6.295133,106.90388
1475,B00588P,GBI Sungai Yordan,-6.166828,106.7698
1476,B01861P,Kb. Baru,-6.115869,106.92448
1477,B06731P,Sbr. Prapanca Apartment,-6.263316,106.808158
1478,P00260,Tomang Mandala,-6.176875,106.80037
1479,B00147P,Bintaro Park VIew,-6.257977,106.75969
1480,B05821P,UMJ 2,-6.295705,106.76554
1481,,Green Lake City,-6.177644,106.71198
1482,B04280P,Sbr. RS Gading Pluit,-6.166641,106.91542
1483,B02492P,Muara Karang Raya,-6.116812,106.78016
1484,B00165P,Bongkaran Tanah Abang,-6.189421,106.81159
1485,B03551P,Sbr. Gg. Oxport Kebantenan,-6.110926,106.92909
1486,B01690P,Jln. Trikora,-6.304918,106.86567
1487,B04808P,Simpang Gandaria Kyai Maja,-6.24186,106.79
1488,B06690P,Sbr. SDN Pademangan 03,-6.131746,106.84567
1489,B04083P,Sbr. Menara Kelapa Gading,-6.168817,106.91552
1490,B02488P,MTsN 5,-6.103478,106.93916
1491,B03645P,Sbr. Jln. Bak Air 1,-6.115009,106.87222
1492,B05965P,Muara Bahari,-6.12707,106.84974
1493,B03252P,Ruko Permata Senayan 1,-6.219856,106.79176
1494,B00623P,Gerbang Tol Tj. Duren,-6.173231,106.79049
1495,B02027P,Komplek Depkeu Kemanggisan Utama,-6.188926,106.78714
1496,B03426P,SDN Srengseng Sawah 01,-6.332965,106.8338
1497,B03001P,Pulo Kamboja,-6.215656,106.79376
1498,B05453P,St. Karet,-6.200377,106.81546
1499,B05978P,Jln. Ancol Barat 1,-6.1294,106.82006
1500,B04878P,Simpang Jln. Tarian Raya Barat,-6.170599,106.9099
1501,B04445P,Sbr. SMK Malahayati Marunda,-6.124292,106.95707
1502,B01480P,Jln. Pertanian II,-6.302022,106.77751
1503,B06550P,Bank BRI Kayu Manis,-6.20651,106.86232
1504,B05885P,Wisma Atlet Radin Inten,-6.223513,106.92322
1505,B02767P,Pertigaan Cedang 1,-6.301603,106.9125
1506,B01078P,Jln. Gempol Raya,-6.307501,106.89495
1507,B04379P,Sbr. Sekolah Avicenna Jagakarsa,-6.336338,106.82992
1508,B00924P,Jln. Belanak III Rawamangun,-6.202063,106.89159
1509,B01702P,Jln. Warakas I Gg. 5B,-6.116724,106.87801
1510,B00492P,Gg. Kancil Marunda,-6.106711,106.96479
1511,B05099P,Simpang Rawa Barat,-6.238408,106.81489
1512,B01938P,Kel. Pondok Pinang,-6.269664,106.77512
1513,B06188P,SMK Nurul Huda,-6.17684,106.93592
1514,B02083P,KPAD Joglo,-6.215533,106.72707
1515,B06739P,SMP Tarakanita 5,-6.246421,106.794721
1516,P00186,Pondok Pinang,-6.28217,106.77204
1517,B03307P,Sampoerna Strategic,-6.217152,106.81892
1518,B05441P,St. Gambir 1,-6.178206,106.83152
1519,B02527P,Nabawi Islamic School,-6.205542,106.89008
1520,B01907P,Kel. Cibubur,-6.349525,106.87666
1521,B06299P,Jln. Kayu Besar Dalam,-6.122739,106.73129
1522,B03393P,SDN Malakasari 13 15,-6.217487,106.92954
1523,P00070,Gelanggang Remaja,-6.235445,106.86795
1524,B03513P,Sbr. Gg. Bulak I Rorotan,-6.132862,106.9553
1525,B05746P,Titan Center,-6.281076,106.72608
1526,B01872P,Kec. Johar Baru,-6.182189,106.85617
1527,B02151P,London School,-6.205065,106.81662
1528,B06563P,Sbr. Baywalk 2,-6.110582,106.77963
1529,P00020,Buaran,-6.215132,106.91768
1530,B01523P,Jln. Pulo Mas Barat VI,-6.177823,106.88231
1531,B01643P,Jln. Taman Sari I,-6.161249,106.82678
1532,B06049P,Melody Golf,-6.091746,106.7461
1533,B00713P,Griya Kukila Halim Perdanakusuma,-6.28456,106.90678
1534,B01208P,Jln. Karet Pasar Baru Timur II,-6.203949,106.81636
1535,B03293P,Rusun Rorotan,-6.151766,106.95512
1536,B02564P,Pangeran Jayakarta 1,-6.137775,106.81766
1537,B03329P,SD Paskalis 1,-6.177104,106.84827
1538,B00031P,Al Wathoniyah 1,-6.192036,106.9353
1539,B00213P,Bumi Perkemahan Ragunan,-6.295825,106.82153
1540,P00296,Mangga Besar Arah Selatan,-6.153943,106.817952
1541,B03024P,Pusat Pengelolaan Komplek Kemayoran,-6.151371,106.84188
1542,B00958P,Jln. Bunga Cempaka II Cipete,-6.26868,106.80636
1543,B02253P,Masjid Al Mukarromah Jampea,-6.108361,106.90098
1544,B00920P,Jln. Bekasi Timur I Jatinegara,-6.215457,106.87083
1545,B01674P,Jln. Tegal Amba Rt03,-6.223017,106.90648
1546,B03992P,Sbr. Kuningan Place,-6.213158,106.83499
1547,P00246,Tanah Merdeka Arah Barat,-6.308216,106.87393
1548,B02818P,Perumnas Klender 2,-6.216652,106.9308
1549,B04245P,Sbr. Puri Margasatwa,-6.311422,106.80873
1550,B04227P,Sbr. Ponpes Alhikmah Rorotan,-6.131475,106.95542
1551,B02411P,Menara Duta,-6.208617,106.82986
1552,B05028P,Simpang Pakin 3,-6.129076,106.80514
1553,B01635P,Jln. Tali Kota Bambu Selatan,-6.189326,106.79927
1554,B04518P,Sbr. Swadaya Raya,-6.228578,106.91633
1555,B00066P,Arsip Nasional RI 1,-6.279439,106.81987
1556,B01232P,Jln. Kb. Kacang VIII,-6.187181,106.81827
1557,B01620P,Jln. Swadaya Pln,-6.20965,106.90171
1558,B03153P,RS Medistra,-6.240411,106.83412
1559,B05399P,South City Cinere,-6.34504,106.767638
1560,B01860P,Kebayoran Baru Velbak 2,-6.239272,106.78492
1561,B05983P,Sbr. Jln. Ancol III,-6.12658,106.81616
1562,P00292,Harmoni Arah Selatan,-6.162687,106.81992
1563,B02648P,Ps. Mini Halim,-6.251402,106.88812
1564,B00730P,H. Nawi Jln. Timbul,-6.268439,106.79744
1565,B04119P,Sbr. Nabawi Islamic Shool,-6.205377,106.89027
1566,B02348P,Masjid Jami Hasbi,-6.273154,106.88027
1567,B02049P,Komplek KPLP Marunda,-6.128493,106.95649
1568,B05614P,Taman Mahoni,-6.340472,106.87479
1569,B04491P,Sbr. SMPN 263,-6.29464,106.87828
1570,B00883P,Jln. Bakti,-6.249166,107.01577
1571,B06273P,Tebet Eco Park Utara,-6.237129,106.85238
1572,B01474P,Jln. Percetakan Susukan,-6.323535,106.86973
1573,B00176P,BPHN,-6.259724,106.86834
1574,B01589P,Jln. SMAN 99,-6.351933,106.8725
1575,B00128P,Benteng Betawi,-6.174158,106.65559
1576,B02385P,Maspion Plaza,-6.141539,106.83352
1577,B01765P,Jembatan Sapi Cilincing Bakti,-6.106641,106.93905
1578,B06732P,TPU Koba,-6.260605,106.808031
1579,B06062P,RS Eka,-6.299124,106.67016
1580,B01853P,Kayuringin 2,-6.245948,106.99247
1581,P00163,Pedongkelan,-6.167962,106.88246
1582,B00152P,BKKBN 1,-6.252902,106.88084
1583,B01805P,Kampung Melayu Kecil,-6.22499,106.86306
1584,B06067P,Sunter Muara 1,-6.144331,106.85745
1585,B00306P,Dinas Kebersihan Duren Sawit,-6.219815,106.92338
1586,B00561P,Gg. Siluman Cililitan Besar,-6.264959,106.8747
1587,B04732P,Simpang Bren Howitzer Raya,-6.163713,106.87047
1588,B01155P,Jln. Indraloka Gg. VIII,-6.154231,106.77871
1589,B00949P,Jln. Budi Murni Raya Cilangkap,-6.33352,106.89479
1590,B02771P,Pertigaan Dewi Sartika,-6.258864,106.864131
1591,B03369P,SDN Gunung Sahari 01,-6.166112,106.8417
1592,B02218P,Margaguna 2,-6.26343,106.78772
1593,B04386P,Sbr. Sekolah Islam Al Azhar Jagakarsa,-6.330035,106.82621
1594,B00654P,Golden Fatmawati,-6.276685,106.79761
1595,B05403P,SPBU Bintaro Pondok Betung,-6.261488,106.75659
1596,B00602P,Gedung Pramuka,-6.111364,106.92566
1597,B02508P,Mushola Al Hidayah Batu Ampar,-6.274675,106.86059
1598,B04952P,Simpang Kota Bambu Utara I,-6.186126,106.80866
1599,B00801P,Institut Teknologi Budi Utomo,-6.221618,106.93914
1600,B00328P,Duren Sawit,-6.233341,106.91006
1601,B00891P,Jln. Bambu Kuning,-6.309556,106.89894
1602,B03345P,SDN Cibubur 03/04/06/07,-6.344819,106.87381
1603,B03854P,Sbr. Jln. Sungai Barito Sembar,-6.129451,106.91868
1604,B03072P,Ragunan 2,-6.305283,106.81855
1605,P00178,PGC 2,-6.2619,106.8657
1606,B05519P,Stella Maris 2,-6.112308,106.79234
1607,B00034P,Allianz,-6.209233,106.83076
1608,B05549P,Sunter Boulevard Barat 1,-6.149527,106.88866
1609,B02782P,Pertigaan Rukun Setu,-6.307559,106.91562
1610,B02796P,Perum Taman Cipinang,-6.215186,106.88683
1611,P00175,Pesakih,-6.154803,106.71527
1612,B05007P,Simpang Melur Tugu,-6.122641,106.90796
1613,B04218P,Sbr. Polsek Makasar,-6.29086,106.8844
1614,B04320P,Sbr. SD Kartika X-2,-6.25399,106.75647
1615,B01921P,Kel. Kalisari,-6.33716,106.85613
1616,B00142P,Bimbel Calistung,-6.222933,106.93901
1617,B03502P,Sbr. Gg. Asmat Petukangan,-6.244437,106.75203
1618,B00649P,Global SeVilla Pulo Mas,-6.183941,106.88694
1619,B03260P,Ruko Taman Duta Mas,-6.148626,106.78088
1620,B03608P,Sbr. Green Puri,-6.174548,106.70682
1621,B05056P,Simpang Pegangsaan Dua Hybrida,-6.148745,106.91565
1622,B00174P,Boulevard Pelepah Raya,-6.159256,106.90317
1623,B04650P,Sekolah Purba Adhika 1,-6.311037,106.78555
1624,B05876P,Warung Mangga 1,-6.225899,106.63778
1625,B01460P,Jln. Pasopati Dewa Kembar,-6.108065,106.92548
1626,B05082P,Simpang Pondok Bambu Batas 1,-6.241476,106.90061
1627,B05970P,SMA 40,-6.13136,106.84143
1628,B03996P,Sbr. Lapangan Kaprina,-6.34739,106.88437
1629,B02920P,Pom Bensin Mulyadi,-6.252929,107.02303
1630,B05563P,Supriyadi,-6.308998,106.87046
1631,B01463P,Jln. Pelepah Elok I,-6.152983,106.90908
1632,B00262P,Cipinang BKT,-6.229448,106.89288
1633,B05686P,Tebet Barat Dalam,-6.239317,106.84535
1634,B06642P,Mega Cinere,-6.33334,106.78282
1635,B04727P,Simpang BKT,-6.230001,106.91423
1636,B01253P,Jln. Kelapa Puyuh I,-6.17497,106.90231
1637,P00189,Pramuka LIA,-6.192238,106.86858
1638,B02322P,Masjid Jami Al Muhsinin,-6.182612,106.99023
1639,B04318P,Sbr. Sangrila Indah,-6.237318,106.75925
1640,B02065P,Komplek RSPP,-6.29621,106.79946
1641,B05972P,Kel. Pademangan,-6.13253,106.84023
1642,B00729P,H. Nawi Jln. Madrasah,-6.268026,106.79712
1643,B02856P,PKB Pulo Gadung,-6.185733,106.90638
1644,B00090P,Azhari Islamic School 1,-6.305186,106.77789
1645,B06077P,RS Dr. Sulianti Saroso,-6.130291,106.86142
1646,B00449P,Gg. H Piran,-6.297323,106.89335
1647,B03310P,Santa Maria,-6.21939,106.86445
1648,B05446P,St. Grogol,-6.161785,106.78993
1649,B00604P,Gedung Wanita,-6.200921,106.83624
1650,B05651P,Taman Segitiga Cibubur,-6.36869,106.88971
1651,B05282P,SMAN 85,-6.215171,106.75989
1652,B06591P,Jln. Batu Tumbuh I,-6.13187,106.91804
1653,B03562P,Sbr. Gg. Sabar 2 Lingkar Timur,-6.199863,106.94476
1654,B02012P,Komdak 1,-6.222333,106.81407
1655,B01604P,Jln. Summagung II Barat,-6.172386,106.90189
1656,B04188P,Sbr. Persada Purnawira Halim,-6.259198,106.88547
1657,B00962P,Jln. Bungur Besar VI,-6.171611,106.84386
1658,B04786P,Simpang Danau Indah Raya,-6.15041,106.87981
1659,B03604P,Sbr. Graha Dirgantara,-6.255569,106.88303
1660,B05823P,United Tractors 1,-6.18326,106.93243
1661,B05318P,SMKN 48,-6.219401,106.92361
1662,B05158P,Simpang STIP,-6.10795,106.95998
1663,B00479P,Gg. H. Sanusi I Ulujami,-6.241758,106.76298
1664,B00943P,Jln. Bojong Raya,-6.171085,106.72838
1665,P00226,Slipi Kemanggisan Arah Utara,-6.189906,106.79694
1666,B01547P,Jln. Rukem Jaya 2,-6.178932,106.96168
1667,B02182P,Malaka Jaya RW11 Rorotan,-6.144631,106.9562
1668,B05621P,Taman Margahayu 1,-6.248137,107.02075
1669,B04688P,Setu 2,-6.313833,106.91194
1670,B02533P,Nizamia Andalusia,-6.307781,106.8977
1671,B00046P,Aneka Apotek,-6.151647,106.87959
1672,B02177P,Malaka 1 Gg. 2 Rorotan,-6.138467,106.95453
1673,B06146P,Jln. Radjiman 2,-6.190406,106.92334
1674,B06771P,Sbr. SKKT Pondok Bambu,-6.223134,106.895501
1675,B05784P,TPU Kb. Nanas 1,-6.23219,106.88051
1676,P00079,Imigrasi,-6.256977,106.82808
1677,B04548P,Sbr. The Pakubuwono Menteng,-6.187149,106.8263
1678,B03525P,Sbr. Gg. H Ahmad Nado,-6.304389,106.80236
1679,B00369P,Flyover Radin Inten 2,-6.215843,106.92408
1680,B01450P,Jln. Pancoran Timur III,-6.249482,106.84661
1681,B00373P,Flyover Slipi Kemanggisan,-6.189613,106.79742
1682,B00687P,Grand Cempaka Hotel,-6.173334,106.86075
1683,B04662P,Sekolah Tunas Cemerlang,-6.238978,106.90499
1684,B05920P,Yayasan Mambaul Ula,-6.25935,106.8643
1685,B01154P,Jln. IKPN Bintaro,-6.25997,106.76787
1686,B02014P,Kompas Gramedia,-6.210472,106.79598
1687,B03973P,Sbr. Komplek Kijang Kencana,-6.194478,106.78965
1688,B05482P,St. MRT Asean 1,-6.23844,106.79858
1689,B00279P,Classic Hotel,-6.162308,106.83007
1690,B02319P,Masjid Jami Al Makmur Klender,-6.212322,106.90082
1691,B03146P,RS Islam Pondok Kopi 2,-6.220383,106.94075
1692,B01948P,Kel. Sukabumi Selatan,-6.217815,106.76976
1693,B04694P,Simpang Adiaksa,-6.298247,106.77454
1694,B00060P,Apotik Rini Rawamangun,-6.199914,106.88595
1695,B00898P,Jln. Barkah III Manggarai Selatan,-6.220809,106.85067
1696,B03755P,Sbr. Jln. Kopi Selatan II,-6.231718,106.94295
1697,B04682P,Sentraland Cengkareng,-6.139078,106.739378
1698,B02827P,PGC,-6.261811,106.8643
1699,B03162P,RS Pelabuhan Jakarta,-6.124553,106.9168
1700,B00422P,Gg. Bhakti Lingkar Timur,-6.197075,106.94408
1701,B05246P,SMA Cengkareng 1,-6.14307,106.71742
1702,B04898P,Simpang Kampung Jembatan 2,-6.208426,106.93576
1703,B06657P,Pesakih 2,-6.154977,106.71523
1704,B00326P,Dukuh Atas 4,-6.204819,106.8221
1705,B00336P,Embun Pagi Islamic School,-6.247711,106.91892
1706,B01040P,Jln. Dermaga Raya,-6.219151,106.89969
1707,B02913P,Polsek Tanah Abang,-6.201325,106.809577
1708,B02441P,MI Imadun Najah Rorotan,-6.149081,106.95582
1709,B02762P,Pertani,-6.256308,106.84325
1710,B05025P,Simpang Pahlawan Revolusi Kalimalang,-6.245592,106.90576
1711,B06459P,Jln. Perjuangan Raya 2,-6.136957,106.90819
1712,B00018P,AKR Tower,-6.190732,106.76743
1713,,Bundaran Alam Sutera 1,-6.244107,106.64889
1714,B04046P,Sbr. Masjid At Tin,-6.298697,106.88317
1715,B02354P,Masjid Jami Nurul Iman Palmerah,-6.204227,106.7875
1716,B02377P,Masjid Raya Al Musyawarah Kelapa Gading 1,-6.154881,106.91055
1717,P00126,Latumeten Stasiun Grogol Arah Utara,-6.16106,106.7904
1718,B00549P,Gg. Sadar Vb,-6.292697,106.9014
1719,B06127P,Sbr. BPPK Jakarta,-6.190102,106.858644
1720,B01557P,Jln. Sambu Halim,-6.247047,106.89053
1721,B01438P,Jln. Palatehan II,-6.241135,106.80129
1722,B01970P,Kementerian Pertanian,-6.29705,106.82127
1723,P00034,CBD Ciledug,-6.223629,106.70904
1724,B06079P,Jln. Sunter Permai 1,-6.131277,106.8625
1725,B06091P,Jln. Menceng Raya 1,-6.12641,106.72055
1726,B03125P,RS Bhakti Mulia,-6.199881,106.80092
1727,B01828P,Kapin,-6.248853,106.93019
1728,B03136P,RS Fatmawati,-6.29354,106.79522
1729,B02583P,Ps. Bebek Marunda 1,-6.110577,106.94804
1730,B05363P,SMPN 199,-6.230971,106.94309
1731,B04388P,Sbr. Sekolah Islam PB Soedirman,-6.314439,106.86316
1732,B03172P,RS Pusdikkes,-6.277538,106.86917
1733,B05916P,Yayasan At Taufiq Gg. R,-6.109205,106.93104
1734,B05016P,Simpang Mulya Jaya Cipinang Lontar,-6.217632,106.89025
1735,B00123P,BBPK Jakarta,-6.302219,106.798
1736,B00136P,Bidara 1,-6.106097,106.9595
1737,B03520P,Sbr. Gg. Damai Lingkar Timur 2,-6.195348,106.94385
1738,B02873P,Plaza Sentral,-6.216247,106.81676
1739,B03415P,SDN Pondok Kelapa 05,-6.240583,106.9428
1740,B05731P,Teuku Nyak Arief,-6.2312,106.7892
1741,B05581P,Taman Buaran Indah,-6.216979,106.92356
1742,B03130P,RS Dharma Nugraha,-6.196153,106.88615
1743,B00278P,City Walk Sudirman,-6.209468,106.81783
1744,B04891P,Simpang Kalimalang,-6.245523,106.90507
1745,B01833P,Karet Pedurenan 1,-6.221933,106.82093
1746,B05803P,Transvision Jln. Tebet Raya,-6.2295,106.84731
1747,B02463P,Minimarket Pondok Kopi,-6.218369,106.93956
1748,B05457P,St. Klender 1,-6.213598,106.89787
1749,B00805P,Ir H Djuanda,-6.381864,106.86551
1750,B01159P,Jln. Industri III,-6.146214,106.83492
1751,B06871P,RS Mitra Kemayoran,-6.151321,106.857094
1752,B00685P,Gramedia Harapan Indah,-6.17631,106.97427
1753,B04180P,Sbr. PAUD Tunas Bahari,-6.236813,106.915
1754,B00632P,Gereja Oikumene,-6.262445,106.88707
1755,B00251P,Cilandak,-6.29195,106.81519
1756,B04380P,Sbr. Sekolah Bethel,-6.196189,106.80484
1757,B06082P,BNN Jakarta Utara,-6.132871,106.86411
1758,B02462P,Minimarket Pondok Kelapa,-6.228617,106.93539
1759,B06851P,Sbr. Jln. Kelinci,-6.340334,106.804694
1760,B04607P,Sbr. Marunda Baru,-6.124819,106.95694
1761,B04564P,Sbr. TPU Grogol Selatan,-6.231588,106.78016
1762,B03474P,Sbr. Cilandak KKO,-6.294056,106.81604
1763,B01377P,Jln. Mastrip,-6.306793,106.87756
1764,B06571P,Flyover Raya Bogor 1,-6.30669,106.8655
1765,B03051P,Puskesmas Kel. Dukuh,-6.302654,106.88026
1766,B06258P,Jln. A Lagoa,-6.10907,106.90983
1767,B05974P,SDN Pademangan Barat 07,-6.13396,106.83798
1768,B02015P,Komplek Abadi 1,-6.229617,106.90793
1769,B04496P,Sbr. SMPN 48,-6.233648,106.78036
1770,B03603P,Sbr. Graha Delta Tengah,-6.293006,106.8596
1771,B04907P,Simpang Kawi Raya,-6.209476,106.83322
1772,B05096P,Simpang Radin Inten II Kalimalang,-6.247574,106.92049
1773,B03883P,Sbr. Jembatan Pintu Satu,-6.300665,106.88386
